"Marka","Model","Motor","Araç Paketi","Model Yıl","Yakıt","Vites","Araç Durumu","Araç Kilometresi","Kasa Tipi","Motor Gücü","Motor Hacmi","Çekiş","Renk","Garanti","Ağır Hasar Kayıtlı","Plaka / Uyruk","Kimden","Takas","Fiyat"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Hayır","Hayır","TR","Galeriden","Evet","1300000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","12000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","900000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","12000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1100000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","50500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","915000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin & LPG","Otomatik","İkinci El","8400","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Hayır","1050000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","13000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","1225000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","14000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","950000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","4500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","915000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","29500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","917000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","9500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","957500"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","14000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","895000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","15000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","1035000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","1000000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin & LPG","Otomatik","İkinci El","17000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","915000"
"Hyundai","Bayon","1.0 T-GDI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Sahibinden","Hayır","995000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","934000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","Yurtdışından İthal Sıfır","36","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","1053953"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","3800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","930000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","22000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","897500"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","34000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Sahibinden","Hayır","910000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin & LPG","Otomatik","İkinci El","17500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","944000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","12610","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","962500"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin & LPG","Otomatik","İkinci El","6500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Yetkili Bayiden","Evet","987500"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","22500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Galeriden","Hayır","869750"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Manuel","İkinci El","19180","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","950000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Hayır","965000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","25000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","1045000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","13000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","825000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","13000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Hayır","987500"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","38033","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","798900"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","14784","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","1025000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","19400","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","802000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","15000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Hayır","Evet","TR","Galeriden","Hayır","849000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Galeriden","Hayır","965000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","27627","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Hayır","Hayır","TR","Galeriden","Evet","930000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","35000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Sahibinden","Hayır","895000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Evet","975000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin & LPG","Otomatik","İkinci El","23000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gümüş Gri","Hayır","Hayır","TR","Sahibinden","Hayır","950000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","4000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","814000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","21000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","950000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","7066","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","915750"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gümüş Gri","Evet","Hayır","TR","Sahibinden","Hayır","950000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","990000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","22000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","905000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","15760","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","1023300"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin & LPG","Otomatik","İkinci El","9500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Galeriden","Hayır","1050000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6250","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Hayır","967500"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","33500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","778000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","1050000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","929950"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin & LPG","Otomatik","İkinci El","47500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","900000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","6050","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","953000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","22250","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Hayır","Hayır","TR","Sahibinden","Evet","940000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Evet","1000050"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Sahibinden","Hayır","1000000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","17950","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","989500"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","23000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","765000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","16000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","980000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","16350","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Sahibinden","Hayır","975000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","6621","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Lacivert","Evet","Hayır","TR","Sahibinden","Hayır","995750"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1005","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","939000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","7472","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","962000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin & LPG","Otomatik","İkinci El","26000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","935000"
"Hyundai","Bayon","1.4 MPI","Style","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Evet","999000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","35000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Hayır","865000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","6100","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","1060000"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","8900","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Galeriden","Evet","987000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","12000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","849000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","16000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","945000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","15000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","955000"
"Hyundai","Bayon","1.4 MPI","Elite","2023","Benzin","Otomatik","İkinci El","1001","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Sahibinden","Hayır","1100000"
"Hyundai","Bayon","1.4 MPI","Style","2022","Benzin","Otomatik","İkinci El","16000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","955000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","11930","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","952300"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","16000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","930000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","19740","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Galeriden","Evet","998200"
"Hyundai","Bayon","1.4 MPI","Elite","2022","Benzin","Otomatik","İkinci El","14000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Galeriden","Evet","975000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","32750","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","895000"
"Hyundai","Bayon","1.4 MPI","Elite","2021","Benzin","Otomatik","İkinci El","33000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","929000"
"Hyundai","Bayon","1.4 MPI","Style","2021","Benzin","Otomatik","İkinci El","58000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","895000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Otomatik","İkinci El","10200","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Yetkili Bayiden","Evet","935000"
"Hyundai","Bayon","1.4 MPI","Jump","2022","Benzin","Manuel","İkinci El","39860","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Hayır","Hayır","TR","Sahibinden","Evet","771000"
"Hyundai","Kona","1.6 T-GDI","Elite Smart","2018","Benzin","Otomatik","İkinci El","105000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x4","Yeşil","Evet","Hayır","TR","Galeriden","Evet","915000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2019","Dizel","Otomatik","İkinci El","53000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Galeriden","Evet","1027000"
"Hyundai","Kona","Elektrikli Motor","Progressive","2022","Elektrik","Otomatik","İkinci El","9500","SUV","200 hp'e kadar","Elektrikli Motor","4x2 (Önden Çekişli)","Füme","Hayır","Hayır","TR","Sahibinden","Hayır","1140000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2020","Dizel","Otomatik","İkinci El","82500","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Hayır","Hayır","TR","Galeriden","Hayır","962000"
"Hyundai","Kona","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","11600","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","985000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2020","Dizel","Otomatik","İkinci El","16000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Evet","Hayır","TR","Sahibinden","Evet","1161000"
"Hyundai","Kona","1.0 T-GDI","Style","2022","Benzin","Otomatik","İkinci El","10800","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Gri","Evet","Hayır","TR","Galeriden","Evet","955000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2020","Dizel","Otomatik","İkinci El","46000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Hayır","Hayır","TR","Galeriden","Evet","970000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2019","Dizel","Otomatik","İkinci El","83000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Füme","Hayır","Evet","TR","Sahibinden","Hayır","875000"
"Hyundai","Kona","Elektrikli Motor","Progressive","2022","Elektrik","Otomatik","İkinci El","6001","SUV","200 hp'e kadar","Elektrikli Motor","4x2 (Önden Çekişli)","Füme","Evet","Hayır","TR","Galeriden","Hayır","1215000"
"Hyundai","Kona","1.6 CRDI","Style","2019","Dizel","Otomatik","İkinci El","38450","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Beyaz","Hayır","Hayır","TR","Sahibinden","Evet","937500"
"Hyundai","Kona","1.0 T-GDI","Style","2021","Benzin","Otomatik","İkinci El","6287","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Mavi","Evet","Hayır","TR","Sahibinden","Hayır","1010000"
"Hyundai","Kona","1.6 T-GDI","Elite Smart","2018","Benzin","Otomatik","İkinci El","40000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x4","Mavi","Evet","Evet","TR","Galeriden","Evet","845850"
"Hyundai","Kona","1.6 CRDI","Style","2020","Dizel","Otomatik","İkinci El","75000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Siyah","Hayır","Hayır","TR","Sahibinden","Hayır","1050000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2020","Dizel","Otomatik","İkinci El","41000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Kırmızı","Evet","Hayır","TR","Sahibinden","Hayır","1095000"
"Hyundai","Kona","1.6 CRDI","Elite Smart","2019","Dizel","Otomatik","İkinci El","42000","SUV","200 hp'e kadar","1600 cm³’e kadar","4x2 (Önden Çekişli)","Yeşil","Evet","Hayır","TR","Galeriden","Evet","999000"
